minutevol,tropicprice,minuteprice,dmnckprice
1397760,0.041536458,0.032526042,0.026132813
1428480,0.041536458,0.032447917,0.021367188
1437696,0.041536458,0.032447917,0.028085938
2539520,0.038932292,0.032447917,0.028085938
1752064,0.038932292,0.032447917,0.025273438
1934336,0.038151042,0.031744792,0.025273438
1432576,0.041536458,0.031744792,0.028085938
1758208,0.041536458,0.031744792,0.028085938
1681408,0.041536458,0.032447917,0.028085938
1368064,0.041536458,0.032447917,0.020820313
2315264,0.040130208,0.032447917,0.028085938
5621759.999,0.040130208,0.030182292,0.028085938
2482176.001,0.029973958,0.030182292,0.026054688
1622016,0.040130208,0.032447917,0.026054688
1855488,0.035442708,0.030026042,0.024492188
1363968,0.040130208,0.030026042,0.019804688
1818624,0.035442708,0.030026042,0.026523438
2619392.001,0.035442708,0.030026042,0.026132813
7017472.001,0.040130208,0.026432292,0.026523438
1813504,0.037786458,0.030026042,0.026054688
1620992,0.040130208,0.030026042,0.024492188
2720767.999,0.040130208,0.030026042,0.024492188
1661952,0.035442708,0.030026042,0.024492188
2582528.001,0.035442708,0.026354167,0.021367188
1966080,0.041223958,0.030026042,0.022148438
3340288,0.041223958,0.028776042,0.024492188
1759232,0.035442708,0.028776042,0.024492188
1538048,0.035442708,0.030026042,0.024492188
1652736,0.035286458,0.030026042,0.024101563
1474560,0.041067708,0.030026042,0.024101563
1525760,0.037005208,0.030026042,0.019804688
1448960,0.037005208,0.030026042,0.019804688
1844224,0.041223958,0.030026042,0.023710938
8602624.003,0.041223958,0.025651042,0.023710938
1646592,0.041223958,0.030026042,0.022929688
1607680,0.035442708,0.030026042,0.022929688
2365440,0.041223958,0.030026042,0.022929688
1461248,0.039348958,0.030026042,0.024023438
1626112,0.041223958,0.030026042,0.024023438
1865728,0.041223958,0.029557292,0.024023438
1833984,0.041223958,0.029557292,0.024023438
18829311.99,0.041223958,0.028776042,0.024023438
1648640,0.041223958,0.030026042,0.024023438
3046399.999,0.041223958,0.027213542,0.024023438
1777664,0.041223958,0.030026042,0.024023438
1693696,0.041223958,0.030026042,0.024023438
2205696,0.035442708,0.030026042,0.024023438
1376256,0.041223958,0.030026042,0.024023438
1581056,0.041223958,0.030026042,0.024023438
1900544,0.041223958,0.030026042,0.024023438
2241536,0.041223958,0.030026042,0.024023438
2045952,0.038567708,0.030026042,0.024023438
2329600,0.038567708,0.030026042,0.024023438
2004992,0.037786458,0.029713542,0.024023438
2168832,0.037786458,0.034713542,0.024023438
2206720,0.040130208,0.034713542,0.024023438
1875968,0.040130208,0.035026042,0.024023438
1737728,0.040130208,0.033151042,0.024023438
1811456,0.035442708,0.031119792,0.024023438
10329088,0.040130208,0.031119792,0.024023438
1943552,0.035442708,0.031119792,0.024023438
1321984,0.033880208,0.036796875,0.024023438
1850368,0.033880208,0.034765625,0.024023438
2952192.001,0.033880208,0.034765625,0.024023438
3117056.001,0.040130208,0.036796875,0.024023438
1710080,0.039427083,0.034765625,0.024023438
1745920,0.039427083,0.034765625,0.024023438
1266688,0.040130208,0.036796875,0.021757813
4031488.001,0.040130208,0.0275,0.021757813
1220608,0.030052083,0.036796875,0.024101563
1431552,0.040130208,0.036796875,0.024101563
1404928,0.040130208,0.036796875,0.024882813
4348928,0.040130208,0.0275,0.024882813
1231872,0.040130208,0.036796875,0.024882813
1230848,0.039348958,0.037109375,0.024882813
1304576,0.035442708,0.037109375,0.024882813
974848,0.040130208,0.037109375,0.024882813
1584128,0.040130208,0.035071829,0.024882813
1065984,0.040130208,0.036328125,0.021757813
1218560,0.040130208,0.037109375,0.024882813
3138559.999,0.040130208,0.037109375,0.024882813
1635328,0.040130208,0.037109375,0.023320313
1273856,0.038307292,0.035286458,0.024101563
2723840,0.040130208,0.034765625,0.024882813
2097152,0.040130208,0.034765625,0.023710938
2347008,0.042057292,0.032421875,0.022773438
1677312,0.041276042,0.031901042,0.025898438
2648063.999,0.041276042,0.034244792,0.026679688
1178624,0.042057292,0.036588542,0.026679688
1553408,0.043619792,0.036067708,0.024335938
2775039.999,0.043359375,0.035286458,0.026679688
329728,0.060492684,0.051276042,0.031914063
4069375.999,0.060485053,0.039973958,0.040507813
400384,0.060470783,0.051276042,0.038554688
344064,0.060483627,0.051276042,0.038554688
2403327.999,0.060456952,0.046744792,0.040507813
537600,0.060390625,0.048671875,0.040507813
1674240,0.060390625,0.048671875,0.040507813
1764352,0.060390625,0.045182292,0.035820313
294912,0.060390625,0.051276042,0.035820313
3817472.001,0.060390625,0.038411458,0.035820313
1085440,0.060390625,0.051276042,0.035429688
372736,0.060390625,0.051276042,0.033867188
287744,0.055859375,0.051276042,0.034257813
1679360,0.055859375,0.043619792,0.034257813
364544,0.055859375,0.051276042,0.031523438
659456,0.060390625,0.048151042,0.031523438
1014784,0.055859375,0.048151042,0.031523438
3002368.001,0.055859375,0.042057292,0.040507813
602112,0.05171875,0.047304146,0.029179688
155648,0.05796875,0.051276042,0.031914063
2147327.999,0.05796875,0.038932292,0.031914063
419840,0.05796875,0.048151042,0.029179688
3341312.001,0.060390625,0.042057292,0.026835938
722944,0.053515625,0.037890625,0.031523438
1071104,0.051432292,0.047109375,0.038554688
3099648.001,0.056119792,0.041091731,0.036601563
1344512,0.048828125,0.0414614,0.026445313
1627136,0.039453125,0.037890625,0.036601563
867328,0.046744792,0.037890625,0.032695313
1031168,0.056119792,0.037890625,0.032695313
450560,0.048307292,0.042578125,0.025273438
713728,0.048307292,0.041015625,0.034648438
3709952,0.046744792,0.036328125,0.034648438
610304,0.046744792,0.041015625,0.025273438
519168,0.038151042,0.041015625,0.029179688
484352,0.056119792,0.041015625,0.034648438
836608,0.056119792,0.041015625,0.034648438
2695168.001,0.056119792,0.036328125,0.033085938
438272,0.056119792,0.042578125,0.026054688
1739776,0.054036458,0.041015625,0.034648438
2423807.999,0.039192708,0.033984375,0.029960938
705536,0.041536458,0.036953125,0.027617188
683008,0.050390625,0.036171875,0.022929688
745472,0.041536458,0.036171875,0.036210938
2307071.999,0.041536458,0.036171875,0.032695313
10950656,0.054036458,0.030703125,0.036210938
2084863.999,0.043880208,0.039296875,0.036210938
903168,0.048828125,0.039296875,0.027617188
521216,0.048828125,0.039296875,0.027617188
1094656,0.041536458,0.034609375,0.026835938
1343488,0.054036458,0.037369792,0.025273438
4458495.999,0.051432292,0.031901042,0.030742188
1755136,0.038932292,0.031901042,0.030742188
535552,0.041536458,0.037369792,0.027617188
617472,0.035286458,0.039296875,0.024101563
659456,0.047786458,0.039296875,0.027226563
278528,0.043098958,0.039296875,0.022929688
465920,0.043098958,0.039296875,0.022929688
9051135.998,0.054036458,0.030703125,0.026835938
396288,0.050911458,0.039296875,0.023710938
390144,0.038411458,0.039296875,0.023710938
1389568,0.054036458,0.036171875,0.023710938
642048,0.045442708,0.036171875,0.024023438
828416,0.054036458,0.035390625,0.024023438
1033216,0.050911458,0.032161458,0.024023438
870400,0.049973958,0.034609375,0.024023438
21738496,0.049973958,0.031901042,0.024023438
1791999.999,0.048460339,0.030338542,0.026835938
666624,0.050314261,0.037369792,0.028398438
603136,0.050911458,0.03615909,0.028789063
644096,0.041536458,0.036171875,0.028398438
466944,0.047175024,0.035674275,0.027109375
560128,0.045703125,0.034597456,0.028554688
520192,0.046927546,0.037421875,0.025976563
726016,0.047807724,0.036286931,0.024179688
1338368,0.044661458,0.034765625,0.024882813
1091584,0.044348958,0.035286458,0.025234375
581632,0.043880208,0.036421532,0.029804688
1210368,0.045111042,0.039453125,0.030273438
969728,0.045703125,0.039479868,0.027539063
576512,0.045703125,0.03998303,0.025429688
673792,0.041536458,0.034765625,0.028554688
29934591.99,0.050911458,0.035349802,0.028320313
591872,0.036848958,0.036743071,0.028867188
481280,0.037161458,0.042385917,0.027070313
1748991.999,0.039973958,0.039707245,0.024414063
664576,0.040968356,0.039032041,0.025390625
495616,0.047865699,0.04100792,0.027382813
1576960.001,0.043868728,0.041015625,0.030351563
851968,0.043507736,0.041661396,0.022382813
419840,0.048639079,0.047265625,0.026289063
2666496,0.047161458,0.035390625,0.026523438
268288,0.038151042,0.047265625,0.031757813
355328,0.050911458,0.047265625,0.030195313
433152,0.050911458,0.047265625,0.031132813
2040832,0.050911458,0.035390625,0.028007813
433152,0.050911458,0.047477746,0.028320313
348160,0.045442708,0.048046875,0.028984375
335872,0.042891824,0.046907163,0.029570313
348160,0.041536458,0.044921875,0.031796875
366592,0.048307292,0.042368284,0.031132813
1068032,0.044427526,0.0410438,0.029023438
380928,0.050911458,0.043324637,0.026210938
700416,0.050911458,0.045442708,0.031132813
2978815.999,0.045703125,0.043359375,0.028789063
389120,0.050391895,0.047670549,0.026992188
430080,0.049088542,0.046796875,0.030351563
7400448.001,0.050911458,0.040390625,0.031289063
6360063.999,0.047786458,0.040242326,0.028789063
3150848.001,0.049916431,0.03805236,0.025273438
3828736,0.045442708,0.035258813,0.030351563
5239807.998,0.046198904,0.033601052,0.030351563
421888,0.050911458,0.04284951,0.0284375
726016,0.047786458,0.039063869,0.027226563
6423552.002,0.044185332,0.035970721,0.029804688
575488,0.060471369,0.051276042,0.031914063
520192,0.060482272,0.051276042,0.038554688
3049472,0.060485053,0.046744792,0.040507813
1460224,0.060390625,0.048671875,0.040507813
885760,0.060390625,0.048671875,0.040507813
1858560,0.060390625,0.045182292,0.035820313
433152,0.060390625,0.051276042,0.035820313
407552,0.060390625,0.051276042,0.035429688
529408,0.060390625,0.051276042,0.033867188
463872,0.055859375,0.051276042,0.034257813
1980415.999,0.055859375,0.043619792,0.034257813
486400,0.055859375,0.051276042,0.031523438
708608,0.060390625,0.048151042,0.031523438
779264,0.055859375,0.048151042,0.031523438
2698239.999,0.055859375,0.042057292,0.040507813
516096,0.05171875,0.046876027,0.029179688
774144,0.05796875,0.051276042,0.031914063
2522111.999,0.05796875,0.038932292,0.031914063
609280,0.05796875,0.048151042,0.029179688
2842623.999,0.060390625,0.042057292,0.026835938
1475584,0.053515625,0.037890625,0.031523438
1318912,0.051432292,0.047109375,0.038554688
2370560.001,0.056119792,0.04124936,0.036601563
1264640,0.048828125,0.041282307,0.026445313
1403904,0.039453125,0.037890625,0.036601563
1038336,0.046744792,0.037890625,0.032695313
1408000,0.056119792,0.037890625,0.032695313
732160,0.048307292,0.042578125,0.025273438
980992,0.048307292,0.041015625,0.034648438
2829312,0.046744792,0.036328125,0.034648438
932864,0.046744792,0.041015625,0.025273438
792576,0.038151042,0.041015625,0.029179688
645120,0.056119792,0.041015625,0.034648438
852992,0.056119792,0.041015625,0.034648438
2659327.999,0.056119792,0.036328125,0.033085938
549888,0.056119792,0.042578125,0.026054688
1360896,0.054036458,0.041015625,0.034648438
6121471.997,0.054036458,0.033984375,0.034648438
1714176,0.039192708,0.033984375,0.029960938
801792,0.054036458,0.042578125,0.029960938
779264,0.041536458,0.036953125,0.027617188
739328,0.050390625,0.036171875,0.022929688
684032,0.041536458,0.036171875,0.036210938
1750016,0.041536458,0.036171875,0.032695313
10757120,0.054036458,0.030703125,0.036210938
534528,0.043880208,0.039296875,0.036210938
777216,0.048828125,0.039296875,0.027617188
650240,0.048828125,0.039296875,0.027617188
699392,0.041536458,0.039296875,0.036210938
1648640,0.041536458,0.034609375,0.026835938
1546240,0.054036458,0.037369792,0.025273438
4252672,0.051432292,0.031901042,0.030742188
1597440,0.038932292,0.031901042,0.030742188
602112,0.041536458,0.037369792,0.027617188
573440,0.035286458,0.039296875,0.024101563
560128,0.047786458,0.039296875,0.027226563
448512,0.043098958,0.039296875,0.022929688
600064,0.043098958,0.039296875,0.022929688
1043456,0.054036458,0.039296875,0.026835938
7305216.001,0.054036458,0.030703125,0.026835938
496640,0.050911458,0.039296875,0.023710938
552960,0.038411458,0.039296875,0.023710938
2240511.999,0.054036458,0.036171875,0.023710938
818176,0.045442708,0.036171875,0.024023438
1421312,0.054036458,0.035390625,0.024023438
1540096,0.050911458,0.032161458,0.024023438
1449984,0.049973958,0.034609375,0.024023438
13826048.01,0.049973958,0.031901042,0.024023438
748544,0.047890625,0.037369792,0.024023438
3253248.001,0.047890625,0.030338542,0.024023438
652288,0.049973958,0.037369792,0.024023438
1068032,0.050911458,0.037369792,0.024023438
1074176,0.041536458,0.036171875,0.024023438
1073152,0.050911458,0.036171875,0.024023438
1049600,0.045703125,0.034244792,0.024023438
796672,0.045703125,0.037369792,0.024023438
683008,0.050911458,0.037890625,0.024023438
2280448.001,0.044661458,0.034765625,0.024023438
1710080,0.044661458,0.034765625,0.024023438
772096,0.043880208,0.035546875,0.024023438
1674240,0.043880208,0.039453125,0.024023438
883712,0.045703125,0.039453125,0.024023438
727040,0.045703125,0.040078125,0.024023438
877568,0.045703125,0.041015625,0.024023438
1052672,0.041536458,0.034765625,0.024023438
7885823.999,0.050911458,0.034765625,0.024023438
1006592,0.041536458,0.036171875,0.024023438
839680,0.039973958,0.047265625,0.024023438
1531904,0.039973958,0.041015625,0.024023438
1043456,0.039973958,0.038411458,0.024023438
804864,0.050911458,0.044661458,0.024023438
2299903.999,0.045520833,0.041015625,0.024023438
1369088,0.042395833,0.041015625,0.024023438
670720,0.047786458,0.047265625,0.021757813
2659328.001,0.050911458,0.035390625,0.021757813
551936,0.038151042,0.047265625,0.027226563
507904,0.050911458,0.047265625,0.027226563
640000,0.050911458,0.047265625,0.028007813
3004416.001,0.050911458,0.035390625,0.024882813
548864,0.050911458,0.047265625,0.024882813
467968,0.045442708,0.048046875,0.024882813
510976,0.045442708,0.048046875,0.028007813
730112,0.048307292,0.044921875,0.027226563
2300928,0.044401042,0.041173728,0.027226563
845824,0.050911458,0.042578125,0.021757813
650240,0.050911458,0.045442708,0.028007813
4183040,0.045703125,0.043359375,0.024882813
645120,0.050911458,0.048046875,0.023320313
560128,0.049088542,0.046796875,0.027226563
4980736.001,0.050911458,0.040390625,0.028007813
3016704.001,0.047786458,0.040390625,0.030351563
1011712,0.049088542,0.038671875,0.024570313
864256,0.043619792,0.034973958,0.030351563
2498560,0.043619792,0.037317708,0.029179688
723968,0.049088542,0.044348958,0.029179688
841728,0.045963542,0.039192708,0.026132813
3995648.001,0.043984375,0.035286458,0.029648438
741376,0.049817708,0.043645833,0.029960938
4120575.998,0.049817708,0.038723958,0.035429688
912384,0.049817708,0.043645833,0.035429688
1006592,0.049817708,0.043645833,0.035429688
2974719.999,0.049817708,0.043411458,0.035429688
878592,0.049817708,0.043645833,0.035429688
871424,0.049817708,0.043645833,0.035429688
2388991.999,0.049817708,0.041848958,0.033867188
695296,0.049817708,0.043645833,0.033867188
5432320,0.049817708,0.038411458,0.033867188
749568,0.049817708,0.043645833,0.033671875
1260544,0.049817708,0.043645833,0.032109375
856064,0.049817708,0.043645833,0.032304688
2019328,0.049817708,0.040286458,0.032304688
596992,0.049817708,0.043645833,0.031523438
705536,0.049817708,0.043645833,0.031523438
1361920,0.051432292,0.043645833,0.031523438
5357568,0.051432292,0.038723958,0.035429688
700416,0.04765625,0.042511363,0.026445313
881664,0.050260417,0.043645833,0.029960938
3756032,0.050260417,0.038723958,0.029960938
722944,0.049936325,0.042552083,0.027617188
6123520,0.051218389,0.037630208,0.025273438
2483200.001,0.049568475,0.037630208,0.029960938
1588224,0.049568475,0.042552083,0.035429688
4342784.002,0.046744792,0.037630208,0.030351563
2201600,0.044140625,0.037630208,0.026445313
1744896,0.039453125,0.034140625,0.029179688
1963008,0.042057292,0.034140625,0.026445313
1511424,0.046744792,0.034140625,0.026445313
850944,0.043619792,0.035546875,0.022148438
1054720,0.043619792,0.035546875,0.028398438
3614719.999,0.042057292,0.034140625,0.028398438
1183744,0.042057292,0.035546875,0.025273438
1162240,0.038151042,0.034739583,0.026054688
1057792,0.046744792,0.034739583,0.028398438
1272832,0.046744792,0.034739583,0.028398438
3970047.999,0.046744792,0.034140625,0.029179688
729088,0.046744792,0.035546875,0.021757813
2447359.999,0.045182292,0.035546875,0.028398438
12155903.99,0.045182292,0.031796875,0.028398438
2265087.999,0.033463542,0.031796875,0.026835938
2291712,0.037369792,0.032265625,0.026445313
14222336.01,0.045182292,0.027578125,0.027617188
1286144,0.039713542,0.032682292,0.027617188
1295360,0.044140625,0.032682292,0.025273438
1107968,0.044140625,0.032682292,0.025273438
1284096,0.037369792,0.032682292,0.026054688
4595711.998,0.037369792,0.028776042,0.022695313
2413568.001,0.045182292,0.032682292,0.022929688
7800832.003,0.045182292,0.030338542,0.026054688
2359295.999,0.037369792,0.030338542,0.026054688
1159168,0.037369792,0.032682292,0.025273438
1588224,0.035286458,0.032682292,0.024101563
1061888,0.043098958,0.032682292,0.024882813
1159168,0.038932292,0.032682292,0.020585938
1110016,0.038932292,0.032682292,0.020585938
