quantity,price_paid_deal,price_paid_non_deal,coupon_value,promotion_type,total_spent,size1_descr,flavor_descr,formula_descr,household_id,household_size,household_income,age_of_female_head,age_of_male_head,age_and_presence_of_children,male_head_employment,female_head_employment,male_head_education,female_head_education,marital_status,male_head_occupation,female_head_occupation,household_composition,race,hispanic_origin,region,scantrack_market_identifier,projection_factor,fips_state_code,fips_county_code,census_tract_county_code,type_of_residence,kitchen_appliances,tv_items,female_head_birth,male_head_birth,household_internet_connection
3,0,9.99,0,,79.31,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30292045,1,19,3,0,9,0,3,0,5,4,1,1,5,2,2,3,42,4179,24,33,803514,1,4,3,10/1/75,,1
1,0,5.49,0,,73.82,32.0 MLOZ,CHERRY GRCA,REGULAR,30292045,1,19,3,0,9,0,3,0,5,4,1,1,5,2,2,3,42,4179,24,33,803514,1,4,3,10/1/75,,1
1,0,4.19,0,,24.17,16.0 MLOZ,CAKE BATTER,REGULAR,30293067,4,28,5,5,4,3,9,5,4,1,1,12,1,4,2,3,49,4285,51,73,100500,1,4,2,10/1/64,1/1/67,1
2,0,6,0,,136.96,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,0,6,0,,18.67,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,0,6,0,,20.69,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,2.5,0,0,1,87.27,16.0 MLOZ,CAKE BATTER,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3.28,0,,10.26,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,2.5,0,0,1,223.11,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3,0,,120.07,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,3.42,0,0,1,30.72,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,30189020,2,26,4,5,9,3,3,5,5,1,5,1,1,1,2,2,16,276,39,153,520600,1,4,3,10/1/69,10/1/64,1
2,0,6,0,,186.83,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30189983,1,11,7,0,9,0,9,0,4,2,12,12,5,1,2,3,36,3975,1,97,5900,7,4,1,10/1/56,,1
1,0,2.5,0,,98.99,16.0 MLOZ,CHUNKY MONKEY,REGULAR,30192314,3,27,8,8,9,3,3,5,3,1,5,2,1,1,2,3,,1665,45,63,21015,1,4,2,1/1/48,1/1/47,1
2,0,8.38,0,,15.37,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
4,10.68,0,0,1,114,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
4,10,0,0,1,41.26,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,6.8,0,0,1,29.64,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
1,0,3.99,0,,143.08,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,0,8.86,0,,30.67,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,0,7.98,0,,21.54,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,0,8.86,0,,42.37,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,3.99,0,,4.27,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,3.43,0,,20.52,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,0,5.68,0,,86.11,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,4.19,0,,24.17,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,30293067,4,28,5,5,4,3,9,5,4,1,1,12,1,4,2,3,49,4285,51,73,100500,1,4,2,10/1/64,1/1/67,1
1,0,3,0,,70.32,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,30293067,4,28,5,5,4,3,9,5,4,1,1,12,1,4,2,3,49,4285,51,73,100500,1,4,2,10/1/64,1/1/67,1
1,0,2.99,0,,53.04,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30294276,2,26,8,8,9,3,9,3,4,1,5,12,1,1,2,1,8,487,34,31,264100,1,1,3,10/1/48,10/1/46,1
1,3.5,0,0.59,2,199.83,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30294942,3,26,4,6,1,3,1,6,5,1,1,1,1,1,2,2,46,256,26,81,14704,1,4,2,10/1/70,1/1/61,1
1,3,0,0.59,2,199.83,16.0 MLOZ,CHUBBY HUBBY,REGULAR,30294942,3,26,4,6,1,3,1,6,5,1,1,1,1,1,2,2,46,256,26,81,14704,1,4,2,10/1/70,1/1/61,1
1,3,0,0.59,2,106.22,16.0 MLOZ,HEATH CRUNCH,REGULAR,30294942,3,26,4,6,1,3,1,6,5,1,1,1,1,1,2,2,46,256,26,81,14704,1,4,2,10/1/70,1/1/61,1
1,3.5,0,0.59,2,106.22,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30294942,3,26,4,6,1,3,1,6,5,1,1,1,1,1,2,2,46,256,26,81,14704,1,4,2,10/1/70,1/1/61,1
2,0,3.28,0,,136.63,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,5,0,0,1,145.32,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3,0,,47.84,16.0 MLOZ,HALF BAKED,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,3.41,0,0,1,526.49,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,0,6.24,0,,67.14,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,0,6,0,,36,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3,0,,20.96,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,3.5,0,0.99,2,21.56,16.0 MLOZ,MINT CHC CHUNK,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,3.5,0,0.99,2,8.68,16.0 MLOZ,CHC,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,3,0,1.25,2,173.99,16.0 MLOZ,CHC,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,3,0,1.25,2,27.7,16.0 MLOZ,CHC ALMOND NOUGAT,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
2,6.66,0,0,1,21.39,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,0,2.96,0,,179.71,16.0 MLOZ,CHC,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,0,4.49,0,,15.29,16.0 MLOZ,CHC ALMOND NOUGAT,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,3,0,0.59,2,199.83,16.0 MLOZ,HEATH CRUNCH,REGULAR,30294942,3,26,4,6,1,3,1,6,5,1,1,1,1,1,2,2,46,256,26,81,14704,1,4,2,10/1/70,1/1/61,1
1,3,0,0.59,2,106.22,16.0 MLOZ,BANANA SPLIT,REGULAR,30294942,3,26,4,6,1,3,1,6,5,1,1,1,1,1,2,2,46,256,26,81,14704,1,4,2,10/1/70,1/1/61,1
1,0,4.19,0,,71.57,16.0 MLOZ,CHC CHIP C-DH,REGULAR,30295560,2,15,6,8,9,9,1,3,3,3,12,1,8,1,2,4,12,5830,6,1,407000,7,1,3,10/1/61,10/1/50,1
1,0,3.69,0,,40.92,16.0 MLOZ,CHC CHIP C-DH,REGULAR,30295560,2,15,6,8,9,9,1,3,3,3,12,1,8,1,2,4,12,5830,6,1,407000,7,1,3,10/1/61,10/1/50,1
1,0,4.29,0,,6.48,16.0 MLOZ,CHC CHIP C-DH,REGULAR,30295560,2,15,6,8,9,9,1,3,3,3,12,1,8,1,2,4,12,5830,6,1,407000,7,1,3,10/1/61,10/1/50,1
1,3.34,0,0,1,31.44,16.0 MLOZ,PUMPKIN CSK,REGULAR,30298105,3,16,7,0,3,0,3,0,4,3,1,1,2,1,2,3,39,3800,37,183,54201,5,4,2,10/1/55,,1
1,4.49,0,0,1,13.96,16.0 MLOZ,PUMPKIN CSK,REGULAR,30298105,3,16,7,0,3,0,3,0,4,3,1,1,2,1,2,3,39,3800,37,183,54201,5,4,2,10/1/55,,1
2,0,8.86,0,,23.11,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,4.34,0,,48.13,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,3.43,0,,8.08,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,6,0,0.99,2,7.38,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,4.43,0,,32.56,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,3.99,0,,8.66,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,0,6,0,,11.49,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,6.98,0,0,1,40.09,16.0 MLOZ,W-N-C-P-C,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,0,8.38,0,,33.93,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
3,10.2,0,0,1,13.79,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,6.86,0,0,1,24.43,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,6.88,0,0,1,63.53,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,0,6.8,0,,72.31,16.0 MLOZ,W-N-C-P-C,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,5.28,0,0,1,22.19,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,7,0,1,3,203.23,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,3.27,0,1.2,2,91.91,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
4,14,0,0.5,2,72.98,16.0 MLOZ,CHC ALMOND NOUGAT,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,3.55,0,0.5,2,103.67,16.0 MLOZ,CHC,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
2,6.5,0,0.75,2,141.01,16.0 MLOZ,CHC ALMOND NOUGAT,REGULAR,30152076,2,23,6,6,9,3,3,5,5,1,3,3,1,2,2,2,2,301,17,31,430900,6,1,3,10/1/62,10/1/62,1
1,3.69,0,0,1,9.06,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30152773,3,26,7,7,9,3,3,5,4,1,4,2,1,1,2,2,,262,17,201,3807,1,4,1,10/1/53,10/1/54,1
1,3.43,0,0,1,79.52,16.0 MLOZ,MAGIC BROWNIES,REGULAR,30152773,3,26,7,7,9,3,3,5,4,1,4,2,1,1,2,2,,262,17,201,3807,1,4,1,10/1/53,10/1/54,1
4,0,10,0,,204.33,16.0 MLOZ,STR CSK,REGULAR,30299220,4,28,6,6,6,3,9,6,5,1,1,12,1,1,2,2,2,820,17,111,870300,1,4,1,10/1/62,1/1/61,1
6,15,0,1,3,357.94,16.0 MLOZ,CINNAMON BUNS,REGULAR,30299220,4,28,6,6,6,3,9,6,5,1,1,12,1,1,2,2,2,820,17,111,870300,1,4,1,10/1/62,1/1/61,1
4,0,12,0,,338.87,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,30299220,4,28,6,6,6,3,9,6,5,1,1,12,1,1,2,2,2,820,17,111,870300,1,4,1,10/1/62,1/1/61,1
1,3.5,0,0,1,25.26,16.0 MLOZ,VAN,REGULAR,30299974,2,27,0,7,9,9,0,5,0,4,12,,8,1,2,4,27,8658,6,73,13302,3,4,2,,10/1/55,1
1,0,2.57,0,,74.1,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30300011,2,17,8,8,9,3,1,2,4,1,6,3,1,1,1,4,26,1848,41,39,2501,1,4,2,10/1/45,10/1/45,1
1,3.99,0,0.55,2,32.08,16.0 MLOZ,KARAMEL SUTRA,REGULAR,30300497,3,26,8,8,3,3,1,5,3,1,6,4,1,1,2,1,8,487,36,87,11601,3,4,3,10/1/46,10/1/45,1
2,5.98,0,1,2,17.07,16.0 MLOZ,MAGIC BROWNIES,REGULAR,30300497,3,26,8,8,3,3,1,5,3,1,6,4,1,1,2,1,8,487,36,87,11601,3,4,3,10/1/46,10/1/45,1
2,0,6,0,,47.84,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3,0,,24.8,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
4,0,6,0,,47.05,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
4,0,6,0,,136.96,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,0,5,0,,32.23,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,0,6,0,,20.96,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,3.59,0,0,1,318.69,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,6.8,0,0,1,11.16,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,8.98,0,0,1,22.97,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,0,6.08,0,,6.08,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,30195435,2,18,8,8,9,9,9,5,5,1,12,12,1,1,2,1,33,356,9,5,298400,1,4,1,10/1/47,10/1/46,2
2,3.59,0,0.3,2,108.88,16.0 MLOZ,BROWNIE BATTER,REGULAR,30197702,2,28,6,7,9,3,1,5,4,1,1,2,1,1,2,4,18,1990,8,123,2100,1,4,2,1/1/60,10/1/55,1
4,6.94,0,0.3,2,108.88,16.0 MLOZ,MAGIC BROWNIES,REGULAR,30197702,2,28,6,7,9,3,1,5,4,1,1,2,1,1,2,4,18,1990,8,123,2100,1,4,2,1/1/60,10/1/55,1
1,3,0,0,1,19.6,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30198710,5,27,5,5,6,3,9,6,5,1,1,12,1,1,2,3,,906,47,93,5901,1,4,2,10/1/64,10/1/64,1
1,0,3.19,0,,75.13,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30198710,5,27,5,5,6,3,9,6,5,1,1,12,1,1,2,3,,906,47,93,5901,1,4,2,10/1/64,10/1/64,1
2,7.6,0,0.65,2,9.66,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,3.99,0,,3.99,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,0,8.86,0,,48.67,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,0,6.86,0,,16.84,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,4.43,0,,21.17,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,6,0,0.99,2,14.49,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
1,0,3.43,0,,10.35,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
2,5.32,0,1,3,93.09,16.0 MLOZ,CAKE BATTER,REGULAR,30300497,3,26,8,8,3,3,1,5,3,1,6,4,1,1,2,1,8,487,36,87,11601,3,4,3,10/1/46,10/1/45,1
2,0,5,0,,28.48,16.0 MLOZ,MAGIC BROWNIES,REGULAR,30300497,3,26,8,8,3,3,1,5,3,1,6,4,1,1,2,1,8,487,36,87,11601,3,4,3,10/1/46,10/1/45,1
1,0,3.5,0,,24.29,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30300967,4,27,3,5,4,2,3,6,4,1,2,1,1,1,2,3,,8301,45,19,4601,1,4,2,10/1/73,1/1/67,1
1,0,3.99,0,,85.42,16.0 MLOZ,AMERICONE DREAM,REGULAR,30301126,4,26,2,2,4,3,3,5,4,1,7,7,1,1,2,2,45,5702,19,15,20300,1,4,1,10/1/81,10/1/78,1
1,0,3,0,,52.91,16.0 MLOZ,CHC CHIP C-DH,REGULAR,30301126,4,26,2,2,4,3,3,5,4,1,7,7,1,1,2,2,45,5702,19,15,20300,1,4,1,10/1/81,10/1/78,1
1,0,2.99,0,,56.17,16.0 MLOZ,CHC CHIP C-DH,REGULAR,30301126,4,26,2,2,4,3,3,5,4,1,7,7,1,1,2,2,45,5702,19,15,20300,1,4,1,10/1/81,10/1/78,1
1,0,3.99,0,,114.07,16.0 MLOZ,HALF BAKED,REGULAR,30301126,4,26,2,2,4,3,3,5,4,1,7,7,1,1,2,2,45,5702,19,15,20300,1,4,1,10/1/81,10/1/78,1
3,0,3,0,,136.96,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,2.5,0,,40.36,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3,0,,22.66,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
2,0,6,0,,24.8,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3,0,,36,16.0 MLOZ,PUMPKIN CSK,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3.12,0,,14.95,16.0 MLOZ,AMERICONE DREAM,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,0,3,0,,40.69,16.0 MLOZ,CINNAMON BUNS,REGULAR,30271105,2,21,4,5,9,3,9,5,4,1,1,12,1,1,2,2,,262,18,141,3300,1,4,1,10/1/71,10/1/66,1
1,2.63,0,0,1,9.06,16.0 MLOZ,TRIPLE CARAMEL CHUNK,REGULAR,30152773,3,26,7,7,9,3,3,5,4,1,4,2,1,1,2,2,,262,17,201,3807,1,4,1,10/1/53,10/1/54,1
2,6.8,0,2,3,202.2,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,30153114,2,21,5,0,3,0,2,0,5,3,2,2,2,1,2,2,19,2566,26,163,569800,1,4,1,10/1/65,,1
1,0,3.97,0,,22.03,16.0 MLOZ,HALF BAKED,REGULAR,30153888,3,28,5,7,2,3,3,5,5,1,2,2,1,1,2,2,16,1822,39,35,138109,1,4,2,1/1/65,1/1/54,1
1,0,3.49,0,,36.23,16.0 MLOZ,PB CUP,REGULAR,30154735,2,19,7,8,9,9,9,4,4,1,12,12,1,1,2,3,34,235,5,65,960100,1,4,1,1/1/53,10/1/44,1
1,0,1.47,0,,168.35,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30158152,3,26,7,8,9,3,3,5,5,1,2,1,1,1,2,3,29,230,12,17,981600,1,4,1,10/1/53,10/1/52,1
1,0,3.4,0,,126.29,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,30158152,3,26,7,8,9,3,3,5,5,1,2,1,1,1,2,3,29,230,12,17,981600,1,4,1,10/1/53,10/1/52,1
1,0,3.59,0,,174.34,16.0 MLOZ,HALF BAKED,REGULAR,30158152,3,26,7,8,9,3,3,5,5,1,2,1,1,1,2,3,29,230,12,17,981600,1,4,1,10/1/53,10/1/52,1
2,7.98,0,0.99,2,18.75,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,30232232,2,13,8,9,9,9,3,3,3,1,12,8,1,1,2,3,11,2285,12,119,960200,1,4,1,10/1/43,10/1/41,1
